Angle,Intensity
57.7034,843
57.7136,820
57.7238,832
57.734,844
57.7442,855
57.7544,828
57.7646,829
57.7748,819
57.785,868
57.7952,868
57.8054,825
57.8155,861
57.8257,797
57.8359,774
57.8461,834
57.8563,821
57.8665,798
57.8767,849
57.8869,834
57.8971,834
57.9073,779
57.9175,848
57.9277,798
57.9379,834
57.9481,784
57.9582,798
57.9684,789
57.9786,865
57.9888,801
57.999,821
58.0092,881
58.0194,790
58.0296,815
58.0398,826
58.05,855
58.0602,843
58.0704,831
58.0806,743
58.0908,793
58.1009,867
58.1111,824
58.1213,816
58.1315,890
58.1417,824
58.1519,823
58.1621,816
58.1723,845
58.1825,795
58.1927,816
58.2029,791
58.2131,847
58.2233,800
58.2335,843
58.2436,871
58.2538,769
58.264,854
58.2742,794
58.2844,848
58.2946,852
58.3048,791
58.315,830
58.3252,831
58.3354,820
58.3456,850
58.3558,811
58.366,853
58.3762,823
58.3863,778
58.3965,801
58.4067,788
58.4169,827
58.4271,843
58.4373,769
58.4475,850
58.4577,786
58.4679,761
58.4781,825
58.4883,784
58.4985,833
58.5087,795
58.5189,810
58.529,840
58.5392,786
58.5494,856
58.5596,807
58.5698,819
58.58,811
58.5902,793
58.6004,806
58.6106,783
58.6208,785
58.631,814
58.6412,807
58.6514,840
58.6616,816
58.6717,814
58.6819,778
58.6921,812
58.7023,785
58.7125,833
58.7227,848
58.7329,813
58.7431,807
58.7533,778
58.7635,824
58.7737,788
58.7839,776
58.7941,836
58.8043,796
58.8144,795
58.8246,805
58.8348,764
58.845,766
58.8552,780
58.8654,735
58.8756,830
58.8858,805
58.896,819
58.9062,812
58.9164,846
58.9266,723
58.9368,757
58.947,801
58.9571,841
58.9673,795
58.9775,732
58.9877,817
58.9979,847
59.0081,809
59.0183,795
59.0285,859
59.0387,772
59.0489,792
59.0591,805
59.0693,814
59.0795,806
59.0897,817
59.0998,789
59.11,793
59.1202,774
59.1304,811
59.1406,793
59.1508,850
59.161,808
59.1712,786
59.1814,822
59.1916,741
59.2018,796
59.212,805
59.2222,815
59.2324,806
59.2425,824
59.2527,833
59.2629,773
59.2731,744
59.2833,785
59.2935,757
59.3037,810
59.3139,826
59.3241,791
59.3343,769
59.3445,805
59.3547,761
59.3649,781
59.3751,774
59.3852,780
59.3954,798
59.4056,759
59.4158,784
59.426,846
59.4362,766
59.4464,762
59.4566,797
59.4668,788
59.477,824
59.4872,752
59.4974,798
59.5076,782
59.5178,798
59.5279,809
59.5381,783
59.5483,749
59.5585,813
59.5687,823
59.5789,731
59.5891,781
59.5993,774
59.6095,757
59.6197,763
59.6299,861
59.6401,774
59.6503,780
59.6605,814
59.6706,785
59.6808,768
59.691,799
59.7012,794
59.7114,795
59.7216,797
59.7318,772
59.742,797
59.7522,767
59.7624,726
59.7726,764
59.7828,742
59.793,812
59.8032,769
59.8133,809
59.8235,772
59.8337,752
59.8439,785
59.8541,811
59.8643,723
59.8745,806
59.8847,807
59.8949,765
59.9051,826
59.9153,757
59.9255,741
59.9357,825
59.9459,806
59.956,823
59.9662,803
59.9764,761
59.9866,816
59.9968,773
60.007,738
60.0172,802
60.0274,779
60.0376,778
60.0478,764
60.058,777
60.0682,786
60.0784,751
60.0886,784
60.0987,771
60.1089,743
60.1191,744
60.1293,787
60.1395,811
60.1497,777
60.1599,766
60.1701,797
60.1803,820
60.1905,783
60.2007,734
60.2109,781
60.2211,749
60.2313,779
60.2414,740
60.2516,797
60.2618,717
60.272,756
60.2822,759
60.2924,793
60.3026,743
60.3128,784
60.323,777
60.3332,732
60.3434,774
60.3536,774
60.3638,745
60.374,783
60.3841,818
60.3943,761
60.4045,757
60.4147,754
60.4249,747
60.4351,785
60.4453,785
60.4555,748
60.4657,776
60.4759,831
60.4861,769
60.4963,781
60.5065,722
60.5167,766
60.5268,737
60.537,793
60.5472,791
60.5574,756
60.5676,709
60.5778,748
60.588,788
60.5982,719
60.6084,753
60.6186,779
60.6288,736
60.639,817
60.6492,798
60.6594,736
60.6695,723
60.6797,747
60.6899,773
60.7001,822
60.7103,818
60.7205,781
60.7307,820
60.7409,757
60.7511,786
60.7613,743
60.7715,764
60.7817,728
60.7919,762
60.8021,817
60.8122,777
60.8224,780
60.8326,787
60.8428,751
60.853,776
60.8632,717
60.8734,754
60.8836,796
60.8938,788
60.904,792
60.9142,726
60.9244,777
60.9346,692
60.9448,808
60.9549,775
60.9651,764
60.9753,758
60.9855,776
60.9957,789
61.0059,810
61.0161,754
61.0263,782
61.0365,790
61.0467,771
61.0569,771
61.0671,820
61.0773,704
61.0875,756
61.0976,749
61.1078,742
61.118,757
61.1282,757
61.1384,754
61.1486,796
61.1588,771
61.169,740
61.1792,781
61.1894,754
61.1996,738
61.2098,671
61.22,778
61.2302,785
61.2403,741
61.2505,798
61.2607,731
61.2709,722
61.2811,776
61.2913,781
61.3015,738
61.3117,705
61.3219,772
61.3321,760
61.3423,752
61.3525,781
61.3627,771
61.3729,755
61.383,717
61.3932,807
61.4034,785
61.4136,778
61.4238,773
61.434,768
61.4442,719
61.4544,720
61.4646,779
61.4748,728
61.485,727
61.4952,776
61.5054,755
61.5156,770
61.5257,742
61.5359,767
61.5461,789
61.5563,761
61.5665,777
61.5767,745
61.5869,722
61.5971,751
61.6073,706
61.6175,776
61.6277,766
61.6379,794
61.6481,781
61.6583,740
61.6684,716
61.6786,761
61.6888,767
61.699,752
61.7092,749
61.7194,757
61.7296,730
61.7398,762
61.75,759
61.7602,785
61.7704,796
61.7806,765
61.7908,711
61.801,749
61.8112,755
61.8213,748
61.8315,730
61.8417,784
61.8519,746
61.8621,791
61.8723,741
61.8825,746
61.8927,725
61.9029,717
61.9131,789
61.9233,784
61.9335,703
61.9437,731
61.9539,720
61.964,739
61.9742,802
61.9844,783
61.9946,745
62.0048,704
62.015,762
62.0252,698
62.0354,776
62.0456,777
62.0558,743
62.066,777
62.0762,743
62.0864,749
62.0966,752
62.1067,733
62.1169,694
62.1271,767
62.1373,760
62.1475,731
62.1577,762
62.1679,729
62.1781,722
62.1883,754
62.1985,765
62.2087,725
62.2189,742
62.2291,750
62.2393,742
62.2494,808
62.2596,740
62.2698,782
62.28,735
62.2902,735
62.3004,726
62.3106,733
62.3208,744
62.331,756
62.3412,709
62.3514,734
62.3616,690
62.3718,728
62.382,783
62.3921,753
62.4023,742
62.4125,779
62.4227,690
62.4329,719
62.4431,714
62.4533,683
62.4635,745
62.4737,757
62.4839,688
62.4941,737
62.5043,726
62.5145,670
62.5247,721
62.5348,695
62.545,761
62.5552,755
62.5654,708
62.5756,742
62.5858,757
62.596,728
62.6062,722
62.6164,747
62.6266,737
62.6368,803
62.647,719
62.6572,742
62.6674,737
62.6775,766
62.6877,747
62.6979,735
62.7081,753
62.7183,677
62.7285,735
62.7387,727
62.7489,741
62.7591,760
62.7693,708
62.7795,709
62.7897,759
62.7999,718
62.8101,742
62.8202,725
62.8304,743
62.8406,740
62.8508,734
62.861,710
62.8712,752
62.8814,743
62.8916,743
62.9018,734
62.912,725
62.9222,694
62.9324,757
62.9426,735
62.9528,804
62.9629,739
62.9731,735
62.9833,720
62.9935,758
63.0037,761
63.0139,735
63.0241,698
63.0343,705
63.0445,706
63.0547,718
63.0649,703
63.0751,713
63.0853,785
63.0955,736
63.1056,720
63.1158,703
63.126,725
63.1362,686
63.1464,703
63.1566,728
63.1668,744
63.177,701
63.1872,728
63.1974,706
63.2076,723
63.2178,805
63.228,729
63.2382,819
63.2483,689
63.2585,736
63.2687,719
63.2789,676
63.2891,715
63.2993,699
63.3095,738
63.3197,704
63.3299,781
63.3401,737
63.3503,760
63.3605,702
63.3707,743
63.3809,794
63.391,739
63.4012,683
63.4114,718
63.4216,778
63.4318,709
63.442,778
63.4522,708
63.4624,763
63.4726,714
63.4828,722
63.493,756
63.5032,736
63.5134,719
63.5236,753
63.5337,699
63.5439,698
63.5541,735
63.5643,698
63.5745,752
63.5847,748
63.5949,719
63.6051,716
63.6153,745
63.6255,738
63.6357,706
63.6459,728
63.6561,723
63.6663,738
63.6764,722
63.6866,731
63.6968,735
63.707,744
63.7172,736
63.7274,698
63.7376,674
63.7478,697
63.758,687
63.7682,705
63.7784,759
63.7886,717
63.7988,718
63.809,766
63.8191,685
63.8293,759
63.8395,735
63.8497,722
63.8599,748
63.8701,700
63.8803,733
63.8905,720
63.9007,702
63.9109,723
63.9211,695
63.9313,762
63.9415,767
63.9517,725
63.9618,731
63.972,763
63.9822,708
63.9924,795
64.0026,668
64.0128,730
64.023,730
64.0332,751
64.0434,695
64.0536,710
64.0638,744
64.074,706
64.0842,695
64.0944,756
64.1045,677
64.1147,739
64.1249,707
64.1351,767
64.1453,698
64.1555,723
64.1657,710
64.1759,704
64.1861,749
64.1963,710
64.2065,754
64.2167,708
64.2269,685
64.2371,717
64.2472,738
64.2574,696
64.2676,681
64.2778,703
64.288,720
64.2982,678
64.3084,727
64.3186,690
64.3288,735
64.339,677
64.3492,669
64.3594,731
64.3696,753
64.3798,713
64.3899,725
64.4001,688
64.4103,733
64.4205,738
64.4307,693
64.4409,729
64.4511,699
64.4613,671
64.4715,750
64.4817,715
64.4919,708
64.5021,711
64.5123,757
64.5225,749
64.5326,740
64.5428,728
64.553,712
64.5632,699
64.5734,780
64.5836,760
64.5938,728
64.604,722
64.6142,675
64.6244,700
64.6346,741
64.6448,702
64.655,723
64.6652,726
64.6753,683
64.6855,712
64.6957,760
64.7059,723
64.7161,687
64.7263,767
64.7365,726
64.7467,715
64.7569,733
64.7671,634
64.7773,710
64.7875,730
64.7977,711
64.8079,691
64.818,726
64.8282,675
64.8384,701
64.8486,700
64.8588,697
64.869,701
64.8792,728
64.8894,732
64.8996,694
64.9098,701
64.92,730
64.9302,710
64.9404,740
64.9506,647
64.9607,675
64.9709,690
64.9811,781
64.9913,717
65.0015,735
65.0117,716
65.0219,754
65.0321,734
65.0423,692
65.0525,718
65.0627,715
65.0729,673
65.0831,711
65.0933,729
65.1034,703
65.1136,685
65.1238,719
65.134,692
65.1442,725
65.1544,694
65.1646,686
65.1748,701
65.185,724
65.1952,732
65.2054,754
65.2156,694
65.2258,707
65.236,690
65.2461,720
65.2563,674
65.2665,639
65.2767,725
65.2869,685
65.2971,703
65.3073,707
65.3175,669
65.3277,680
65.3379,746
65.3481,697
65.3583,680
65.3685,692
65.3787,703
65.3888,712
65.399,717
65.4092,713
65.4194,670
65.4296,674
65.4398,678
65.45,687
65.4602,648
65.4704,706
65.4806,716
65.4908,692
65.501,721
65.5112,714
65.5214,773
65.5315,688
65.5417,708
65.5519,702
65.5621,697
65.5723,742
65.5825,713
65.5927,705
65.6029,660
65.6131,731
65.6233,692
65.6335,708
65.6437,710
65.6539,718
65.6641,726
65.6742,689
65.6844,711
65.6946,717
65.7048,670
65.715,710
65.7252,683
65.7354,644
65.7456,697
65.7558,661
65.766,655
65.7762,718
65.7864,738
65.7966,719
65.8068,716
65.8169,667
65.8271,724
65.8373,717
65.8475,742
65.8577,715
65.8679,672
65.8781,757
65.8883,663
65.8985,715
65.9087,711
65.9189,686
65.9291,709
65.9393,666
65.9495,682
65.9596,739
65.9698,693
65.98,725
65.9902,726
66.0004,687
66.0106,676
66.0208,710
66.031,754
66.0412,703
66.0514,701
66.0616,697
66.0718,667
66.082,704
66.0922,749
66.1023,707
66.1125,706
66.1227,695
66.1329,697
66.1431,691
66.1533,680
66.1635,689
66.1737,688
66.1839,728
66.1941,656
66.2043,716
66.2145,701
66.2247,711
66.2349,721
66.245,697
66.2552,691
66.2654,704
66.2756,680
66.2858,714
66.296,698
66.3062,705
66.3164,704
66.3266,666
66.3368,748
66.347,691
66.3572,692
66.3674,746
66.3776,744
66.3877,687
66.3979,688
66.4081,683
66.4183,667
66.4285,675
66.4387,675
66.4489,754
66.4591,713
66.4693,703
66.4795,648
66.4897,743
66.4999,702
66.5101,689
66.5203,717
66.5304,741
66.5406,648
66.5508,691
66.561,715
66.5712,718
66.5814,724
66.5916,682
66.6018,659
66.612,700
66.6222,739
66.6324,651
66.6426,689
66.6528,740
66.663,735
66.6731,723
66.6833,697
66.6935,671
66.7037,687
66.7139,648
66.7241,680
66.7343,704
66.7445,667
66.7547,749
66.7649,758
66.7751,707
66.7853,699
66.7955,699
66.8057,675
66.8158,727
66.826,716
66.8362,706
66.8464,689
66.8566,684
66.8668,720
66.877,723
66.8872,697
66.8974,688
66.9076,713
66.9178,700
66.928,637
66.9382,781
66.9484,735
66.9585,697
66.9687,696
66.9789,717
66.9891,740
66.9993,684
67.0095,715
67.0197,733
67.0299,685
67.0401,681
67.0503,682
67.0605,717
67.0707,693
67.0809,696
67.0911,711
67.1012,697
67.1114,706
67.1216,711
67.1318,627
67.142,686
67.1522,675
67.1624,694
67.1726,694
67.1828,745
67.193,701
67.2032,650
67.2134,701
67.2236,726
67.2338,742
67.2439,712
67.2541,706
67.2643,669
67.2745,693
67.2847,711
67.2949,709
67.3051,715
67.3153,672
67.3255,682
67.3357,747
67.3459,700
67.3561,684
67.3663,644
67.3765,658
67.3866,669
67.3968,726
67.407,671
67.4172,712
67.4274,675
67.4376,683
67.4478,687
67.458,632
67.4682,683
67.4784,724
67.4886,702
67.4988,692
67.509,766
67.5192,657
67.5293,683
67.5395,729
67.5497,688
67.5599,684
67.5701,674
67.5803,716
67.5905,739
67.6007,710
67.6109,630
67.6211,698
67.6313,727
67.6415,668
67.6517,671
67.6619,689
67.6721,640
67.6822,656
67.6924,668
67.7026,712
67.7128,714
67.723,688
67.7332,698
67.7434,707
67.7536,713
67.7638,710
67.774,677
67.7842,724
67.7944,735
67.8046,684
67.8148,708
67.8249,707
67.8351,676
67.8453,714
67.8555,701
67.8657,693
67.8759,702
67.8861,722
67.8963,721
67.9065,700
67.9167,721
67.9269,706
67.9371,655
67.9473,735
67.9575,709
67.9676,721
67.9778,695
67.988,673
67.9982,610
68.0084,755
68.0186,693
68.0288,677
68.039,676
68.0492,719
68.0594,651
68.0696,670
68.0798,727
68.09,724
68.1002,689
68.1103,713
68.1205,701
68.1307,674
68.1409,682
68.1511,702
68.1613,667
68.1715,703
68.1817,657
68.1919,654
68.2021,656
68.2123,689
68.2225,671
68.2327,649
68.2429,688
68.253,698
68.2632,741
68.2734,699
68.2836,667
68.2938,733
68.304,661
68.3142,692
68.3244,692
68.3346,722
68.3448,692
68.355,629
68.3652,652
68.3754,701
68.3856,684
68.3957,717
68.4059,677
68.4161,685
68.4263,708
68.4365,731
68.4467,726
68.4569,698
68.4671,670
68.4773,702
68.4875,701
68.4977,697
68.5079,689
68.5181,685
68.5283,696
68.5384,670
68.5486,699
68.5588,679
68.569,693
68.5792,677
68.5894,680
68.5996,679
68.6098,705
68.62,705
68.6302,691
68.6404,702
68.6506,697
68.6608,705
68.671,708
68.6811,669
68.6913,660
68.7015,693
68.7117,688
68.7219,717
68.7321,667
68.7423,706
68.7525,652
68.7627,660
68.7729,676
68.7831,662
68.7933,688
68.8035,693
68.8137,745
68.8238,702
68.834,707
68.8442,701
68.8544,709
68.8646,717
68.8748,676
68.885,653
68.8952,672
68.9054,682
68.9156,653
68.9258,657
68.936,685
68.9462,658
68.9564,692
68.9665,664
68.9767,651
68.9869,648
68.9971,641
69.0073,694
69.0175,707
69.0277,670
69.0379,702
69.0481,700
69.0583,679
69.0685,724
69.0787,696
69.0889,706
69.0991,720
69.1092,662
69.1194,695
69.1296,705
69.1398,701
69.15,706
69.1602,667
69.1704,657
69.1806,658
69.1908,698
69.201,683
69.2112,686
69.2214,663
69.2316,708
69.2418,688
69.2519,699
69.2621,692
69.2723,691
69.2825,633
69.2927,638
69.3029,696
69.3131,673
69.3233,648
69.3335,675
69.3437,653
69.3539,643
69.3641,699
69.3743,712
69.3845,675
69.3946,726
69.4048,665
69.415,673
69.4252,679
69.4354,697
69.4456,651
69.4558,677
69.466,685
69.4762,639
69.4864,641
69.4966,654
69.5068,695
69.517,660
69.5272,680
69.5373,693
69.5475,713
69.5577,658
69.5679,645
69.5781,729
69.5883,652
69.5985,708
69.6087,653
69.6189,704
69.6291,723
69.6393,708
69.6495,684
69.6597,689
69.6699,693
69.68,680
69.6902,645
69.7004,680
69.7106,708
69.7208,702
69.731,659
69.7412,649
69.7514,644
69.7616,662
69.7718,657
69.782,662
69.7922,694
69.8024,666
69.8126,656
69.8227,671
69.8329,705
69.8431,663
69.8533,701
69.8635,686
69.8737,666
69.8839,694
69.8941,716
69.9043,710
69.9145,654
69.9247,704
69.9349,710
69.9451,693
69.9553,729
69.9654,710
69.9756,690
69.9858,687
69.996,682
70.0062,679
70.0164,671
70.0266,630
70.0368,707
70.047,673
70.0572,688
70.0674,666
70.0776,664
70.0878,656
70.098,683
70.1081,692
70.1183,694
70.1285,701
70.1387,693
70.1489,657
70.1591,713
70.1693,676
70.1795,660
70.1897,688
70.1999,732
70.2101,679
70.2203,702
70.2305,611
70.2407,666
70.2508,695
70.261,691
70.2712,660
70.2814,674
70.2916,696
70.3018,702
70.312,683
70.3222,651
70.3324,680
70.3426,677
70.3528,684
70.363,677
70.3732,648
70.3834,667
70.3935,662
70.4037,675
70.4139,635
70.4241,692
70.4343,668
70.4445,648
70.4547,709
70.4649,627
70.4751,711
70.4853,696
70.4955,636
70.5057,667
70.5159,639
70.5261,680
70.5362,688
70.5464,649
70.5566,720
70.5668,682
70.577,631
70.5872,675
70.5974,720
70.6076,681
70.6178,644
70.628,674
70.6382,698
70.6484,614
70.6586,730
70.6688,696
70.6789,729
70.6891,660
70.6993,648
70.7095,672
70.7197,667
70.7299,699
70.7401,670
70.7503,679
70.7605,687
70.7707,675
70.7809,713
70.7911,688
70.8013,657
70.8115,682
70.8216,670
70.8318,677
70.842,697
70.8522,636
70.8624,696
70.8726,694
70.8828,735
70.893,658
70.9032,733
70.9134,733
70.9236,707
70.9338,667
70.944,702
70.9542,714
70.9643,631
70.9745,658
70.9847,697
70.9949,705
71.0051,649
71.0153,659
71.0255,679
71.0357,691
71.0459,707
71.0561,678
71.0663,674
71.0765,676
71.0867,645
71.0969,657
71.107,701
71.1172,691
71.1274,671
71.1376,687
71.1478,672
71.158,644
71.1682,666
71.1784,640
71.1886,675
71.1988,622
71.209,636
71.2192,700
71.2294,721
71.2396,637
71.2497,648
71.2599,689
71.2701,671
71.2803,642
71.2905,711
71.3007,648
71.3109,626
71.3211,658
71.3313,627
71.3415,693
71.3517,648
71.3619,679
71.3721,710
71.3823,698
71.3924,647
71.4026,677
71.4128,716
71.423,711
71.4332,648
71.4434,699
71.4536,668
71.4638,689
71.474,638
71.4842,707
71.4944,667
71.5046,631
71.5148,683
71.525,636
71.5351,677
71.5453,699
71.5555,677
71.5657,667
71.5759,622
71.5861,674
71.5963,685
71.6065,673
71.6167,657
71.6269,671
71.6371,620
71.6473,706
71.6575,698
71.6677,713
71.6778,682
71.688,684
71.6982,609
71.7084,644
71.7186,712
71.7288,653
71.739,674
71.7492,679
71.7594,687
71.7696,699
71.7798,668
71.79,662
71.8002,623
71.8104,720
71.8205,624
71.8307,716
71.8409,669
71.8511,631
71.8613,655
71.8715,660
71.8817,687
71.8919,618
71.9021,653
71.9123,632
71.9225,665
71.9327,645
71.9429,715
71.9531,660
71.9632,610
71.9734,617
71.9836,708
71.9938,639
72.004,643
72.0142,658
72.0244,684
72.0346,679
72.0448,629
72.055,619
72.0652,627
72.0754,632
72.0856,685
72.0958,684
72.1059,654
72.1161,699
72.1263,672
72.1365,644
72.1467,696
72.1569,729
72.1671,665
72.1773,640
72.1875,676
72.1977,710
72.2079,664
72.2181,670
72.2283,680
72.2385,655
72.2486,668
72.2588,645
72.269,634
72.2792,624
72.2894,672
72.2996,648
72.3098,650
72.32,705
72.3302,634
72.3404,652
72.3506,699
72.3608,671
72.371,698
72.3812,702
72.3913,650
72.4015,656
72.4117,685
72.4219,676
72.4321,679
72.4423,635
72.4525,716
72.4627,679
72.4729,667
72.4831,660
72.4933,698
72.5035,677
72.5137,660
72.5239,660
72.534,640
72.5442,697
72.5544,637
72.5646,640
72.5748,695
72.585,678
72.5952,647
72.6054,678
72.6156,659
72.6258,647
72.636,664
72.6462,687
72.6564,691
72.6666,667
72.6767,640
72.6869,646
72.6971,687
72.7073,693
72.7175,703
72.7277,642
72.7379,657
72.7481,705
72.7583,652
72.7685,652
72.7787,656
72.7889,664
72.7991,661
72.8093,637
72.8194,662
72.8296,670
72.8398,732
72.85,667
72.8602,730
72.8704,618
72.8806,655
72.8908,661
72.901,666
72.9112,661
72.9214,681
72.9316,647
72.9418,611
72.952,669
72.9621,653
72.9723,663
72.9825,674
72.9927,668
73.0029,665
73.0131,656
73.0233,698
73.0335,679
73.0437,656
73.0539,693
73.0641,649
73.0743,710
73.0845,729
73.0947,680
73.1048,705
73.115,674
73.1252,686
73.1354,658
73.1456,703
73.1558,720
73.166,678
73.1762,650
73.1864,614
73.1966,651
73.2068,620
73.217,693
73.2272,603
73.2374,654
73.2475,671
73.2577,628
73.2679,622
73.2781,693
73.2883,667
73.2985,685
73.3087,686
73.3189,652
73.3291,668
73.3393,699
73.3495,671
73.3597,685
73.3699,743
73.3801,642
73.3902,693
73.4004,685
73.4106,668
73.4208,686
73.431,646
73.4412,676
73.4514,698
73.4616,695
73.4718,688
73.482,668
73.4922,715
73.5024,703
73.5126,651
73.5228,616
73.5329,651
73.5431,691
73.5533,619
73.5635,664
73.5737,733
73.5839,676
73.5941,681
73.6043,677
73.6145,669
73.6247,732
73.6349,669
73.6451,704
73.6553,656
73.6655,649
73.6757,678
73.6858,653
73.696,708
73.7062,661
73.7164,691
73.7266,628
73.7368,676
73.747,681
73.7572,722
73.7674,667
73.7776,692
73.7878,659
73.798,663
73.8082,670
73.8184,688
73.8285,676
73.8387,707
73.8489,661
73.8591,614
73.8693,631
73.8795,633
73.8897,656
73.8999,659
73.9101,682
73.9203,669
73.9305,615
73.9407,642
73.9509,696
73.9611,648
73.9712,628
73.9814,717
73.9916,610
74.0018,649
74.012,681
74.0222,660
74.0324,692
74.0426,671
74.0528,685
74.063,660
74.0732,707
74.0834,637
74.0936,619
74.1038,634
74.1139,643
74.1241,676
74.1343,692
74.1445,687
74.1547,623
74.1649,698
74.1751,634
74.1853,659
74.1955,652
74.2057,655
74.2159,663
74.2261,661
74.2363,595
74.2465,693
74.2566,655
74.2668,684
74.277,666
74.2872,631
74.2974,633
74.3076,630
74.3178,677
74.328,644
74.3382,679
74.3484,652
74.3586,610
74.3688,624
74.379,588
74.3892,650
74.3993,612
74.4095,624
74.4197,631
74.4299,622
74.4401,667
74.4503,650
74.4605,638
74.4707,669
74.4809,650
74.4911,695
74.5013,655
74.5115,718
74.5217,650
74.5319,643
74.542,672
74.5522,672
74.5624,653
74.5726,656
74.5828,647
74.593,669
74.6032,650
74.6134,696
74.6236,649
74.6338,655
74.644,651
74.6542,617
74.6644,601
74.6746,687
74.6847,681
74.6949,700
74.7051,653
74.7153,629
74.7255,642
74.7357,649
74.7459,713
74.7561,629
74.7663,643
74.7765,666
74.7867,674
74.7969,655
74.8071,627
74.8173,652
74.8274,661
74.8376,681
74.8478,668
74.858,661
74.8682,631
74.8784,618
74.8886,662
74.8988,681
74.909,654
74.9192,656
74.9294,671
74.9396,683
74.9498,634
74.96,674
74.9701,654
74.9803,651
74.9905,664
75.0007,661
75.0109,618
75.0211,637
75.0313,652
75.0415,679
75.0517,636
75.0619,655
75.0721,645
75.0823,676
75.0925,618
75.1027,650
75.1128,643
75.123,668
75.1332,666
75.1434,638
75.1536,602
75.1638,613
75.174,653
75.1842,611
75.1944,703
75.2046,681
75.2148,692
75.225,693
75.2352,657
75.2454,635
75.2555,640
75.2657,682
75.2759,696
75.2861,660
75.2963,635
75.3065,667
75.3167,641
75.3269,611
75.3371,653
75.3473,660
75.3575,664
75.3677,641
75.3779,677
75.3881,616
75.3982,649
75.4084,619
75.4186,630
75.4288,631
75.439,612
75.4492,636
75.4594,623
75.4696,638
75.4798,626
75.49,682
75.5002,656
75.5104,602
75.5206,623
75.5308,689
75.5409,631
75.5511,641
75.5613,658
75.5715,679
75.5817,664
75.5919,659
75.6021,611
75.6123,643
75.6225,653
75.6327,632
75.6429,653
75.6531,657
75.6633,623
75.6735,669
75.6836,673
75.6938,615
75.704,648
75.7142,616
75.7244,622
75.7346,602
75.7448,648
75.755,626
75.7652,605
75.7754,650
75.7856,605
75.7958,605
75.806,641
75.8162,608
75.8263,602
75.8365,718
75.8467,603
75.8569,636
75.8671,640
75.8773,681
75.8875,695
75.8977,621
75.9079,642
75.9181,687
75.9283,600
75.9385,660
75.9487,616
75.9589,634
75.969,677
75.9792,641
75.9894,646
75.9996,650
76.0098,669
76.02,615
76.0302,635
76.0404,647
76.0506,628
76.0608,599
76.071,671
76.0812,688
76.0914,628
76.1016,622
76.1117,609
76.1219,665
76.1321,629
76.1423,637
76.1525,643
76.1627,656
76.1729,649
76.1831,653
76.1933,625
76.2035,634
76.2137,629
76.2239,631
76.2341,686
76.2443,633
76.2544,695
76.2646,646
76.2748,680
76.285,596
76.2952,663
76.3054,680
76.3156,684
76.3258,664
76.336,649
76.3462,664
76.3564,645
76.3666,671
76.3768,670
76.387,679
76.3971,683
76.4073,615
76.4175,622
76.4277,677
76.4379,612
76.4481,669
76.4583,639
76.4685,651
76.4787,630
76.4889,618
76.4991,661
76.5093,592
76.5195,656
76.5297,667
76.5398,627
76.55,644
76.5602,663
76.5704,658
76.5806,662
76.5908,645
76.601,635
76.6112,679
76.6214,602
76.6316,674
76.6418,662
76.652,632
76.6622,627
76.6724,637
76.6825,670
76.6927,647
76.7029,619
76.7131,686
76.7233,662
76.7335,639
76.7437,623
76.7539,633
76.7641,650
76.7743,646
76.7845,656
76.7947,624
76.8049,657
76.8151,710
76.8252,609
76.8354,649
76.8456,672
76.8558,662
76.866,662
76.8762,646
76.8864,661
76.8966,653
76.9068,643
76.917,677
76.9272,627
76.9374,636
76.9476,678
76.9578,644
76.9679,643
76.9781,588
76.9883,577
76.9985,609
77.0087,668
77.0189,659
77.0291,608
77.0393,671
77.0495,632
77.0597,628
77.0699,655
77.0801,633
77.0903,621
77.1005,577
77.1106,663
77.1208,655
77.131,646
77.1412,665
77.1514,645
77.1616,644
77.1718,693
77.182,613
77.1922,651
77.2024,633
77.2126,693
77.2228,639
77.233,619
77.2432,673
77.2533,650
77.2635,630
77.2737,661
77.2839,643
77.2941,631
77.3043,621
77.3145,650
77.3247,698
77.3349,634
77.3451,652
77.3553,618
77.3655,677
77.3757,654
77.3859,680
77.396,664
77.4062,612
77.4164,700
77.4266,643
77.4368,663
77.447,659
77.4572,606
77.4674,704
77.4776,646
77.4878,677
77.498,648
77.5082,604
77.5184,643
77.5286,636
77.5387,641
77.5489,582
77.5591,593
77.5693,641
77.5795,670
77.5897,643
77.5999,657
77.6101,658
77.6203,597
77.6305,627
77.6407,622
77.6509,651
77.6611,616
77.6713,636
77.6814,644
77.6916,693
77.7018,638
77.712,651
77.7222,636
77.7324,626
77.7426,660
77.7528,677
77.763,607
77.7732,624
77.7834,598
77.7936,652
77.8038,655
77.814,696
77.8241,623
77.8343,584
77.8445,676
77.8547,688
77.8649,616
77.8751,633
77.8853,612
77.8955,671
77.9057,589
77.9159,615
77.9261,637
77.9363,643
77.9465,683
77.9567,657
77.9668,605
77.977,706
77.9872,637
77.9974,648
78.0076,658
78.0178,617
78.028,620
78.0382,642
78.0484,609
78.0586,631
78.0688,625
78.079,670
78.0892,677
78.0994,609
78.1095,676
78.1197,683
78.1299,660
78.1401,637
78.1503,657
78.1605,635
78.1707,648
78.1809,602
78.1911,625
78.2013,643
78.2115,602
78.2217,627
78.2319,633
78.2421,621
78.2522,664
78.2624,657
78.2726,666
78.2828,643
78.293,649
78.3032,611
78.3134,623
78.3236,637
78.3338,670
78.344,619
78.3542,666
